9.300000e-01	1.598996e+00	-7.546049e-01	4.999215e-02	-3.698169e-04	-2.518750e-06	1.043038e-07	2.688285e-08
9.400000e-01	1.598560e+00	-7.527855e-01	4.979973e-02	-3.682364e-04	-2.503450e-06	1.029343e-07	2.599624e-08
9.500000e-01	1.598121e+00	-7.509507e-01	4.960586e-02	-3.666502e-04	-2.489044e-06	1.014183e-07	2.509916e-08
9.600000e-01	1.597678e+00	-7.491005e-01	4.941057e-02	-3.650583e-04	-2.475525e-06	9.976030e-08	2.419278e-08
9.700000e-01	1.597231e+00	-7.472351e-01	4.921387e-02	-3.634610e-04	-2.462884e-06	9.796488e-08	2.327831e-08
9.800000e-01	1.596781e+00	-7.453547e-01	4.901579e-02	-3.618585e-04	-2.451110e-06	9.603684e-08	2.235702e-08
9.900000e-01	1.596327e+00	-7.434593e-01	4.881635e-02	-3.602510e-04	-2.440192e-06	9.398109e-08	2.143022e-08
1.000000e+00	1.595869e+00	-7.415491e-01	4.861555e-02	-3.586385e-04	-2.430118e-06	9.180265e-08	2.049923e-08
1.010000e+00	1.595408e+00	-7.396241e-01	4.841343e-02	-3.570214e-04	-2.420876e-06	8.950662e-08	1.956542e-08
1.020000e+00	1.594943e+00	-7.376847e-01	4.821001e-02	-3.553998e-04	-2.412451e-06	8.709816e-08	1.863015e-08
1.030000e+00	1.594475e+00	-7.357307e-01	4.800529e-02	-3.537738e-04	-2.404830e-06	8.458247e-08	1.769479e-08
1.040000e+00	1.594002e+00	-7.337625e-01	4.779931e-02	-3.521437e-04	-2.397997e-06	8.196476e-08	1.676068e-08
1.050000e+00	1.593527e+00	-7.317801e-01	4.759207e-02	-3.505095e-04	-2.391937e-06	7.925027e-08	1.582916e-08
1.060000e+00	1.593048e+00	-7.297837e-01	4.738361e-02	-3.488715e-04	-2.386633e-06	7.644420e-08	1.490153e-08
1.070000e+00	1.592565e+00	-7.277734e-01	4.717395e-02	-3.472298e-04	-2.382069e-06	7.355174e-08	1.397905e-08
1.080000e+00	1.592079e+00	-7.257493e-01	4.696310e-02	-3.455846e-04	-2.378228e-06	7.057799e-08	1.306295e-08
1.090000e+00	1.591590e+00	-7.237116e-01	4.675108e-02	-3.439359e-04	-2.375092e-06	6.752804e-08	1.215436e-08
